country,year,avg_temperature
Country_180,1982,24.19
Country_180,1983,24.51
Country_180,1984,24.82
Country_180,1985,24.65
Country_180,1986,24.28
Country_180,1987,24.19
Country_180,1988,24.62
Country_180,1989,24.35
Country_180,1990,24.89
Country_180,1991,24.55
Country_180,1992,25.0
Country_180,1993,24.63
Country_180,1994,24.74
Country_180,1995,25.67
Country_180,1996,24.06
Country_180,1997,24.5
Country_180,1998,24.7
Country_180,1999,24.88
Country_180,2000,24.58
Country_180,2001,24.75
Country_180,2002,24.65
Country_180,2003,24.93
Country_180,2004,24.72
Country_180,2005,24.87
Country_180,2006,24.58
Country_180,2007,24.8
Country_180,2008,24.78
Country_180,2009,24.56
Country_180,2010,24.9
Country_180,2011,25.07
Country_180,2012,24.9
Country_180,2013,25.3
Country_180,2014,24.91
Country_180,2015,25.11
Country_180,2016,24.45
Country_180,2017,24.96
Country_180,2018,25.08
Country_180,2019,25.32
Country_180,2020,25.22
Country_180,2021,25.17
Country_180,2022,24.83
Country_180,2023,24.91
Country_181,1900,18.36
Country_181,1901,18.87
Country_181,1902,18.84
Country_181,1903,19.05
Country_181,1904,18.55
Country_181,1905,18.64
Country_181,1906,18.66
Country_181,1907,18.51
Country_181,1908,18.47
Country_181,1909,18.67
Country_181,1910,19.03
Country_181,1911,19.41
Country_181,1912,19.03
Country_181,1913,19.1
Country_181,1914,19.14
Country_181,1915,19.16
Country_181,1916,19.25
Country_181,1917,19.55
Country_181,1918,19.43
Country_181,1919,19.19
Country_181,1920,18.71
Country_181,1921,19.69
Country_181,1922,19.13
Country_181,1923,19.07
Country_181,1924,19.66
Country_181,1925,19.32
Country_181,1926,19.08
Country_181,1927,18.38
Country_181,1928,19.5
Country_181,1929,19.35
Country_181,1930,19.02
Country_181,1931,19.52
Country_181,1932,19.15
Country_181,1933,19.49
Country_181,1934,18.98
Country_181,1935,19.96
Country_181,1936,19.03
Country_181,1937,19.66
Country_181,1938,19.7
Country_181,1939,18.91
Country_181,1940,19.46
Country_181,1941,19.86
Country_181,1942,19.63
Country_181,1943,19.89
Country_181,1944,19.26
Country_181,1945,19.67
Country_181,1946,19.49
Country_181,1947,19.39
Country_181,1948,19.65
Country_181,1949,19.13
Country_181,1950,19.37
Country_181,1951,19.62
Country_181,1952,19.65
Country_181,1953,19.49
Country_181,1954,19.37
Country_181,1955,19.41
Country_181,1956,20.12
Country_181,1957,20.02
Country_181,1958,19.24
Country_181,1959,19.34
Country_181,1960,19.96
Country_181,1961,20.19
Country_181,1962,19.88
Country_181,1963,19.72
Country_181,1964,19.84
Country_181,1965,19.96
Country_181,1966,19.81
Country_181,1967,19.71
Country_181,1968,19.36
Country_181,1969,20.5
Country_181,1970,20.16
Country_181,1971,19.92
Country_181,1972,19.73
Country_181,1973,19.85
Country_181,1974,19.72
Country_181,1975,19.45
Country_181,1976,20.31
Country_181,1977,19.69
Country_181,1978,19.44
Country_181,1979,19.79
Country_181,1980,20.01
Country_181,1981,19.66
Country_181,1982,19.55
Country_181,1983,20.15
Country_181,1984,20.14
Country_181,1985,20.18
Country_181,1986,19.66
Country_181,1987,20.3
Country_181,1988,20.32
Country_181,1989,19.99
Country_181,1990,20.27
Country_181,1991,19.93
Country_181,1992,19.84
Country_181,1993,20.25
Country_181,1994,20.09
Country_181,1995,19.63
Country_181,1996,20.35
Country_181,1997,20.4
Country_181,1998,20.63
Country_181,1999,19.95
Country_181,2000,20.36
Country_181,2001,19.8
Country_181,2002,19.88
Country_181,2003,20.39
Country_181,2004,20.67
Country_181,2005,20.73
Country_181,2006,20.34
Country_181,2007,20.88
Country_181,2008,20.66
Country_181,2009,20.34
Country_181,2010,20.47
Country_181,2011,20.23
Country_181,2012,20.28
Country_181,2013,19.95
Country_181,2014,20.14
Country_181,2015,20.33
Country_181,2016,20.43
Country_181,2017,20.58
Country_181,2018,20.14
Country_181,2019,20.73
Country_181,2020,20.93
Country_181,2021,20.67
Country_181,2022,20.92
Country_181,2023,21.12
Country_182,1900,14.28
Country_182,1901,14.58
Country_182,1902,14.7
Country_182,1903,14.57
Country_182,1904,14.3
Country_182,1905,14.06
Country_182,1906,14.78
Country_182,1907,14.67
Country_182,1908,14.43
Country_182,1909,13.97
Country_182,1910,15.2
Country_182,1911,14.69
Country_182,1912,14.54
Country_182,1913,14.44
Country_182,1914,14.24
Country_182,1915,14.71
Country_182,1916,14.68
Country_182,1917,14.35
Country_182,1918,15.29
Country_182,1919,14.71
Country_182,1920,14.28
Country_182,1921,14.09
Country_182,1922,15.18
Country_182,1923,15.07
Country_182,1924,14.92
Country_182,1925,14.59
Country_182,1926,14.89
Country_182,1927,15.07
Country_182,1928,14.62
Country_182,1929,15.25
Country_182,1930,15.0
Country_182,1931,14.7
Country_182,1932,15.0
Country_182,1933,15.09
Country_182,1934,14.98
Country_182,1935,14.6
Country_182,1936,14.62
Country_182,1937,15.07
Country_182,1938,15.18
Country_182,1939,15.01
Country_182,1940,15.6
Country_182,1941,15.37
Country_182,1942,14.87
Country_182,1943,15.74
Country_182,1944,15.24
Country_182,1945,14.87
Country_182,1946,15.57
Country_182,1947,15.12
Country_182,1948,14.69
Country_182,1949,14.46
Country_182,1950,14.8
Country_182,1951,15.45
Country_182,1952,15.29
Country_182,1953,15.15
Country_182,1954,15.26
Country_182,1955,15.39
Country_182,1956,15.2
Country_182,1957,14.92
Country_182,1958,15.66
Country_182,1959,15.14
Country_182,1960,15.31
Country_182,1961,15.54
Country_182,1962,15.21
Country_182,1963,15.54
Country_182,1964,15.04
Country_182,1965,14.92
Country_182,1966,15.74
Country_182,1967,15.54
Country_182,1968,15.87
Country_182,1969,15.91
Country_182,1970,15.2
Country_182,1971,15.51
Country_182,1972,15.42
Country_182,1973,16.26
Country_182,1974,15.48
Country_182,1975,15.96
Country_182,1976,14.85
Country_182,1977,15.16
Country_182,1978,15.76
Country_182,1979,15.88
Country_182,1980,16.02
Country_182,1981,15.4
Country_182,1982,15.66
Country_182,1983,16.38
Country_182,1984,15.47
Country_182,1985,16.54
Country_182,1986,15.66
Country_182,1987,15.62
Country_182,1988,15.33
Country_182,1989,16.42
Country_182,1990,15.53
Country_182,1991,15.96
Country_182,1992,16.24
Country_182,1993,15.75
Country_182,1994,15.97
Country_182,1995,15.32
Country_182,1996,16.0
Country_182,1997,15.94
Country_182,1998,16.01
Country_182,1999,15.52
Country_182,2000,15.81
Country_182,2001,16.11
Country_182,2002,15.41
Country_182,2003,16.08
Country_182,2004,16.38
Country_182,2005,15.72
Country_182,2006,15.74
Country_182,2007,15.95
Country_182,2008,15.98
Country_182,2009,16.02
Country_182,2010,15.39
Country_182,2011,16.26
Country_182,2012,16.29
Country_182,2013,16.17
Country_182,2014,16.32
Country_182,2015,15.54
Country_182,2016,16.46
Country_182,2017,16.14
Country_182,2018,16.39
Country_182,2019,15.58
Country_182,2020,16.11
Country_182,2021,16.25
Country_182,2022,16.77
Country_182,2023,16.28
Country_183,1900,23.83
Country_183,1901,25.01
Country_183,1902,24.52
Country_183,1903,24.38
Country_183,1904,24.71
Country_183,1905,24.55
Country_183,1906,24.61
Country_183,1907,25.19
Country_183,1908,24.79
Country_183,1909,24.48
Country_183,1910,24.51
Country_183,1911,24.58
Country_183,1912,25.02
Country_183,1913,24.71
Country_183,1914,24.76
Country_183,1915,24.87
Country_183,1916,24.37
Country_183,1917,25.18
Country_183,1918,25.17
Country_183,1919,24.99
Country_183,1920,24.44
Country_183,1921,24.89
Country_183,1922,25.31
Country_183,1923,25.14
Country_183,1924,24.29
Country_183,1925,24.65
Country_183,1926,24.92
Country_183,1927,25.11
Country_183,1928,24.79
Country_183,1929,24.53
Country_183,1930,24.76
Country_183,1931,24.52
Country_183,1932,25.19
Country_183,1933,25.2
Country_183,1934,25.04
Country_183,1935,24.99
Country_183,1936,24.9
Country_183,1937,25.24
Country_183,1938,24.3
Country_183,1939,25.39
Country_183,1940,24.93
Country_183,1941,24.65
Country_183,1942,25.63
Country_183,1943,25.5
Country_183,1944,25.25
Country_183,1945,25.18
Country_183,1946,25.28
Country_183,1947,25.4
Country_183,1948,24.34
Country_183,1949,24.93
Country_183,1950,24.91
Country_183,1951,24.65
Country_183,1952,25.28
Country_183,1953,25.05
Country_183,1954,24.7
Country_183,1955,24.91
Country_183,1956,25.58
Country_183,1957,25.47
Country_183,1958,25.08
Country_183,1959,25.58
Country_183,1960,26.23
Country_183,1961,26.06
Country_183,1962,25.37
Country_183,1963,25.27
Country_183,1964,25.21
Country_183,1965,25.24
Country_183,1966,26.44
Country_183,1967,25.72
Country_183,1968,25.72
Country_183,1969,25.51
Country_183,1970,25.46
Country_183,1971,25.58
Country_183,1972,25.88
Country_183,1973,25.71
Country_183,1974,25.32
Country_183,1975,25.22
Country_183,1976,26.14
Country_183,1977,25.4
Country_183,1978,26.12
Country_183,1979,25.59
Country_183,1980,25.81
Country_183,1981,26.04
Country_183,1982,25.41
Country_183,1983,25.56
Country_183,1984,25.71
Country_183,1985,26.17
Country_183,1986,25.99
Country_183,1987,25.68
Country_183,1988,25.48
Country_183,1989,25.88
Country_183,1990,26.04
Country_183,1991,26.01
Country_183,1992,25.45
Country_183,1993,26.16
Country_183,1994,25.54
Country_183,1995,25.88
Country_183,1996,26.14
Country_183,1997,26.15
Country_183,1998,26.33
Country_183,1999,26.21
Country_183,2000,25.57
Country_183,2001,25.52
Country_183,2002,25.96
Country_183,2003,26.11
Country_183,2004,25.92
Country_183,2005,26.16
Country_183,2006,25.81
Country_183,2007,26.18
Country_183,2008,26.07
Country_183,2009,25.8
Country_183,2010,26.49
Country_183,2011,26.31
Country_183,2012,26.66
Country_183,2013,26.39
Country_183,2014,26.67
Country_183,2015,26.25
Country_183,2016,25.52
Country_183,2017,27.01
Country_183,2018,26.15
Country_183,2019,26.27
Country_183,2020,26.18
Country_183,2021,26.71
Country_183,2022,26.03
Country_183,2023,25.7
Country_184,1900,12.36
Country_184,1901,12.46
Country_184,1902,12.53
Country_184,1903,12.82
Country_184,1904,12.72
Country_184,1905,12.49
Country_184,1906,13.08
Country_184,1907,12.53
Country_184,1908,12.7
Country_184,1909,12.96
Country_184,1910,12.47
Country_184,1911,12.47
Country_184,1912,13.28
Country_184,1913,12.78
Country_184,1914,12.79
Country_184,1915,12.68
Country_184,1916,12.91
Country_184,1917,12.91
Country_184,1918,13.19
Country_184,1919,12.84
Country_184,1920,12.96
Country_184,1921,12.85
Country_184,1922,13.04
Country_184,1923,13.4
Country_184,1924,13.33
Country_184,1925,13.26
Country_184,1926,13.08
Country_184,1927,12.83
Country_184,1928,12.83
Country_184,1929,13.19
Country_184,1930,13.07
Country_184,1931,12.66
Country_184,1932,12.77
Country_184,1933,13.01
Country_184,1934,13.37
Country_184,1935,13.0
Country_184,1936,13.13
Country_184,1937,13.67
Country_184,1938,13.1
Country_184,1939,13.17
Country_184,1940,13.11
Country_184,1941,13.26
Country_184,1942,12.82
Country_184,1943,13.26
Country_184,1944,13.21
Country_184,1945,13.89
Country_184,1946,13.28
Country_184,1947,13.23
Country_184,1948,12.87
Country_184,1949,13.14
Country_184,1950,13.81
Country_184,1951,13.65
Country_184,1952,13.48
Country_184,1953,13.85
Country_184,1954,13.88
Country_184,1955,13.02
Country_184,1956,13.88
Country_184,1957,13.57
Country_184,1958,13.15
Country_184,1959,13.07
Country_184,1960,13.65
Country_184,1961,13.45
Country_184,1962,13.2
Country_184,1963,13.32
Country_184,1964,13.13
Country_184,1965,13.52
Country_184,1966,13.69
Country_184,1967,13.71
Country_184,1968,13.12
Country_184,1969,13.61
Country_184,1970,13.44
Country_184,1971,13.74
Country_184,1972,13.71
Country_184,1973,13.42
Country_184,1974,13.75
Country_184,1975,13.54
Country_184,1976,13.64
Country_184,1977,13.48
Country_184,1978,13.56
Country_184,1979,13.5
Country_184,1980,13.49
Country_184,1981,13.72
Country_184,1982,13.87
Country_184,1983,13.97
Country_184,1984,14.19
Country_184,1985,13.71
Country_184,1986,14.05
Country_184,1987,13.81
Country_184,1988,14.18
Country_184,1989,14.12
Country_184,1990,13.88
Country_184,1991,14.08
Country_184,1992,13.95
Country_184,1993,13.07
Country_184,1994,13.87
Country_184,1995,13.94
Country_184,1996,14.59
Country_184,1997,14.07
Country_184,1998,13.87
Country_184,1999,14.23
Country_184,2000,14.33
Country_184,2001,13.94
Country_184,2002,14.13
Country_184,2003,13.69
Country_184,2004,14.16
Country_184,2005,14.27
Country_184,2006,13.76
Country_184,2007,14.26
Country_184,2008,13.83
Country_184,2009,13.99
Country_184,2010,14.4
Country_184,2011,14.53
Country_184,2012,14.16
Country_184,2013,13.46
Country_184,2014,14.15
Country_184,2015,14.97
Country_184,2016,13.66
Country_184,2017,13.83
Country_184,2018,14.43
Country_184,2019,14.38
Country_184,2020,14.61
Country_184,2021,14.88
Country_184,2022,14.81
Country_184,2023,14.76
Country_185,1900,14.28
Country_185,1901,13.64
Country_185,1902,14.34
Country_185,1903,14.45
Country_185,1904,14.59
Country_185,1905,14.29
Country_185,1906,14.36
Country_185,1907,14.08
Country_185,1908,14.33
Country_185,1909,13.77
Country_185,1910,14.72
Country_185,1911,14.4
Country_185,1912,13.83
Country_185,1913,14.75
Country_185,1914,13.69
Country_185,1915,14.56
Country_185,1916,14.0
Country_185,1917,14.28
Country_185,1918,14.76
Country_185,1919,13.96
Country_185,1920,14.27
Country_185,1921,14.3
Country_185,1922,14.1
Country_185,1923,15.27
Country_185,1924,14.84
Country_185,1925,14.53
Country_185,1926,14.23
Country_185,1927,14.81
Country_185,1928,14.41
Country_185,1929,13.97
Country_185,1930,13.97
Country_185,1931,14.64
Country_185,1932,14.14
Country_185,1933,14.58
Country_185,1934,14.94
Country_185,1935,14.95
Country_185,1936,14.42
Country_185,1937,15.05
Country_185,1938,14.38
Country_185,1939,14.67
Country_185,1940,14.63
Country_185,1941,14.5
Country_185,1942,14.49
Country_185,1943,14.66
Country_185,1944,14.72
Country_185,1945,15.13
Country_185,1946,14.85
Country_185,1947,14.81
Country_185,1948,14.51
Country_185,1949,14.63
Country_185,1950,14.61
Country_185,1951,15.07
Country_185,1952,14.92
Country_185,1953,14.62
Country_185,1954,15.32
Country_185,1955,15.11
Country_185,1956,14.77
Country_185,1957,14.54
Country_185,1958,15.09
Country_185,1959,15.14
Country_185,1960,15.18
Country_185,1961,15.01
Country_185,1962,14.81
Country_185,1963,14.8
Country_185,1964,15.22
Country_185,1965,14.6
Country_185,1966,15.43
Country_185,1967,15.27
Country_185,1968,15.37
Country_185,1969,15.03
Country_185,1970,14.84
Country_185,1971,15.33
Country_185,1972,14.94
Country_185,1973,15.41
Country_185,1974,15.13
Country_185,1975,14.58
Country_185,1976,15.31
Country_185,1977,14.87
Country_185,1978,14.82
Country_185,1979,15.38
Country_185,1980,15.52
Country_185,1981,15.62
Country_185,1982,15.11
Country_185,1983,16.23
Country_185,1984,15.19
Country_185,1985,15.66
Country_185,1986,15.57
Country_185,1987,15.42
Country_185,1988,15.61
Country_185,1989,15.19
Country_185,1990,15.58
Country_185,1991,15.35
Country_185,1992,15.59
Country_185,1993,14.98
Country_185,1994,15.33
Country_185,1995,15.2
Country_185,1996,15.67
Country_185,1997,15.56
Country_185,1998,15.38
Country_185,1999,15.48
Country_185,2000,15.12
Country_185,2001,15.65
Country_185,2002,15.81
Country_185,2003,15.22
Country_185,2004,15.89
Country_185,2005,15.86
Country_185,2006,15.28
Country_185,2007,15.79
Country_185,2008,15.33
Country_185,2009,15.8
Country_185,2010,16.04
Country_185,2011,16.07
Country_185,2012,15.64
Country_185,2013,15.94
Country_185,2014,16.12
Country_185,2015,15.99
Country_185,2016,15.8
Country_185,2017,15.77
Country_185,2018,15.81
Country_185,2019,15.34
Country_185,2020,15.62
Country_185,2021,15.65
Country_185,2022,15.88
Country_185,2023,16.61
Country_186,1900,23.95
Country_186,1901,24.32
Country_186,1902,24.84
Country_186,1903,24.42
Country_186,1904,24.23
Country_186,1905,24.64
Country_186,1906,24.7
Country_186,1907,25.07
Country_186,1908,24.57
Country_186,1909,24.71
Country_186,1910,24.02
Country_186,1911,23.87
Country_186,1912,24.36
Country_186,1913,24.4
Country_186,1914,24.39
Country_186,1915,24.66
Country_186,1916,24.12
Country_186,1917,24.39
Country_186,1918,24.59
Country_186,1919,24.69
Country_186,1920,24.4
Country_186,1921,24.88
Country_186,1922,24.81
Country_186,1923,24.76
Country_186,1924,24.36
Country_186,1925,24.63
Country_186,1926,24.84
Country_186,1927,24.74
Country_186,1928,24.46
Country_186,1929,24.37
Country_186,1930,24.42
Country_186,1931,25.23
Country_186,1932,24.79
Country_186,1933,25.16
Country_186,1934,24.83
Country_186,1935,24.52
Country_186,1936,25.26
Country_186,1937,24.7
Country_186,1938,24.17
Country_186,1939,25.22
Country_186,1940,25.19
Country_186,1941,24.84
Country_186,1942,24.87
Country_186,1943,24.62
Country_186,1944,25.57
Country_186,1945,25.15
Country_186,1946,24.89
Country_186,1947,24.98
Country_186,1948,25.01
Country_186,1949,25.16
Country_186,1950,25.19
Country_186,1951,24.33
Country_186,1952,25.7
Country_186,1953,25.29
Country_186,1954,25.3
Country_186,1955,25.13
Country_186,1956,25.81
Country_186,1957,24.82
Country_186,1958,24.59
Country_186,1959,24.95
Country_186,1960,25.57
Country_186,1961,25.4
Country_186,1962,25.27
Country_186,1963,25.67
Country_186,1964,25.38
Country_186,1965,25.39
Country_186,1966,24.98
Country_186,1967,24.75
Country_186,1968,24.9
Country_186,1969,25.01
Country_186,1970,25.3
Country_186,1971,25.28
Country_186,1972,24.63
Country_186,1973,25.39
Country_186,1974,25.56
Country_186,1975,25.52
Country_186,1976,25.31
Country_186,1977,25.39
Country_186,1978,25.38
Country_186,1979,25.84
Country_186,1980,25.35
Country_186,1981,25.27
Country_186,1982,25.45
Country_186,1983,25.34
Country_186,1984,25.51
Country_186,1985,25.26
Country_186,1986,24.88
Country_186,1987,25.23
Country_186,1988,25.8
Country_186,1989,26.1
Country_186,1990,25.36
Country_186,1991,25.62
Country_186,1992,25.76
Country_186,1993,25.9
Country_186,1994,25.87
Country_186,1995,25.58
Country_186,1996,26.09
Country_186,1997,25.7
Country_186,1998,25.83
Country_186,1999,26.11
Country_186,2000,25.84
Country_186,2001,26.35
Country_186,2002,26.36
Country_186,2003,26.03
Country_186,2004,25.87
Country_186,2005,25.81
Country_186,2006,26.05
Country_186,2007,26.08
Country_186,2008,25.78
Country_186,2009,25.97
Country_186,2010,25.93
Country_186,2011,25.97
Country_186,2012,25.91
Country_186,2013,26.13
Country_186,2014,26.56
Country_186,2015,26.01
Country_186,2016,25.84
Country_186,2017,26.04
Country_186,2018,26.1
Country_186,2019,26.62
Country_186,2020,25.8
Country_186,2021,25.64
Country_186,2022,25.86
Country_186,2023,26.0
Country_187,1900,16.12
Country_187,1901,16.31
Country_187,1902,16.54
Country_187,1903,16.46
Country_187,1904,16.52
Country_187,1905,16.29
Country_187,1906,16.28
Country_187,1907,16.65
Country_187,1908,17.04
Country_187,1909,17.11
Country_187,1910,16.45
Country_187,1911,16.92
Country_187,1912,16.46
Country_187,1913,16.21
Country_187,1914,16.93
Country_187,1915,16.45
Country_187,1916,16.65
Country_187,1917,16.74
Country_187,1918,16.86
Country_187,1919,16.76
Country_187,1920,16.04
Country_187,1921,16.48
Country_187,1922,16.34
Country_187,1923,16.94
Country_187,1924,16.26
Country_187,1925,16.55
Country_187,1926,16.52
Country_187,1927,16.8
Country_187,1928,16.63
Country_187,1929,17.05
Country_187,1930,16.86
Country_187,1931,17.1
Country_187,1932,17.0
Country_187,1933,16.67
Country_187,1934,17.13
Country_187,1935,16.97
Country_187,1936,17.34
Country_187,1937,17.28
Country_187,1938,16.94
Country_187,1939,17.23
Country_187,1940,17.3
Country_187,1941,16.99
Country_187,1942,16.47
Country_187,1943,17.04
Country_187,1944,16.58
Country_187,1945,16.89
Country_187,1946,16.83
Country_187,1947,17.0
Country_187,1948,17.5
Country_187,1949,16.7
Country_187,1950,17.16
Country_187,1951,17.83
Country_187,1952,17.65
Country_187,1953,17.19
Country_187,1954,17.32
Country_187,1955,17.48
Country_187,1956,17.15
Country_187,1957,17.41
Country_187,1958,16.97
Country_187,1959,17.45
Country_187,1960,17.87
Country_187,1961,17.17
Country_187,1962,17.44
Country_187,1963,17.95
Country_187,1964,17.46
Country_187,1965,17.52
Country_187,1966,17.19
Country_187,1967,17.48
Country_187,1968,17.48
Country_187,1969,17.29
Country_187,1970,17.22
Country_187,1971,17.53
Country_187,1972,17.45
Country_187,1973,17.79
Country_187,1974,17.36
Country_187,1975,17.5
Country_187,1976,17.59
Country_187,1977,17.52
Country_187,1978,17.09
Country_187,1979,17.57
Country_187,1980,17.3
Country_187,1981,17.27
Country_187,1982,16.75
Country_187,1983,16.86
Country_187,1984,18.35
Country_187,1985,17.55
Country_187,1986,17.87
Country_187,1987,17.6
Country_187,1988,18.17
Country_187,1989,17.58
Country_187,1990,17.6
Country_187,1991,17.54
Country_187,1992,17.64
Country_187,1993,17.82
Country_187,1994,17.84
Country_187,1995,18.22
Country_187,1996,18.18
Country_187,1997,17.62
Country_187,1998,17.85
Country_187,1999,17.92
Country_187,2000,18.56
Country_187,2001,17.26
Country_187,2002,17.76
Country_187,2003,17.73
Country_187,2004,17.96
Country_187,2005,17.82
Country_187,2006,18.34
Country_187,2007,18.44
Country_187,2008,18.42
Country_187,2009,17.62
Country_187,2010,18.45
Country_187,2011,18.54
Country_187,2012,18.52
Country_187,2013,18.17
Country_187,2014,18.14
Country_187,2015,17.97
Country_187,2016,18.31
Country_187,2017,17.83
Country_187,2018,17.69
Country_187,2019,18.06
Country_187,2020,18.29
Country_187,2021,18.2
Country_187,2022,18.33
Country_187,2023,18.73
Country_188,1900,13.07
Country_188,1901,13.19
Country_188,1902,13.43
Country_188,1903,13.19
Country_188,1904,13.75
Country_188,1905,13.6
Country_188,1906,13.73
Country_188,1907,13.66
Country_188,1908,13.51
Country_188,1909,12.87
Country_188,1910,13.98
Country_188,1911,13.32
Country_188,1912,13.64
Country_188,1913,13.67
Country_188,1914,13.9
Country_188,1915,13.64
Country_188,1916,14.09
Country_188,1917,14.12
Country_188,1918,14.19
Country_188,1919,14.09
Country_188,1920,13.77
Country_188,1921,13.94
Country_188,1922,14.38
Country_188,1923,13.74
Country_188,1924,14.1
Country_188,1925,13.79
Country_188,1926,13.86
Country_188,1927,13.52
Country_188,1928,13.41
Country_188,1929,14.32
Country_188,1930,13.96
Country_188,1931,14.11
Country_188,1932,14.13
Country_188,1933,14.01
Country_188,1934,13.57
Country_188,1935,14.07
Country_188,1936,14.08
Country_188,1937,14.15
Country_188,1938,14.32
Country_188,1939,13.79
Country_188,1940,13.8
Country_188,1941,14.14
Country_188,1942,14.37
Country_188,1943,14.11
Country_188,1944,14.16
Country_188,1945,14.07
Country_188,1946,14.0
Country_188,1947,14.23
Country_188,1948,14.52
Country_188,1949,14.16
Country_188,1950,14.27
Country_188,1951,13.12
Country_188,1952,14.19
Country_188,1953,14.41
Country_188,1954,14.38
Country_188,1955,14.07
Country_188,1956,14.36
Country_188,1957,14.44
Country_188,1958,14.35
Country_188,1959,14.22
Country_188,1960,14.46
Country_188,1961,13.79
Country_188,1962,14.17
Country_188,1963,14.53
Country_188,1964,14.52
Country_188,1965,14.66
Country_188,1966,14.19
Country_188,1967,15.08
Country_188,1968,15.08
Country_188,1969,14.21
Country_188,1970,13.72
Country_188,1971,14.18
Country_188,1972,15.11
Country_188,1973,14.89
Country_188,1974,14.86
Country_188,1975,14.53
Country_188,1976,14.55
Country_188,1977,14.95
Country_188,1978,14.19
Country_188,1979,14.67
Country_188,1980,15.03
Country_188,1981,14.8
Country_188,1982,15.1
Country_188,1983,15.06
Country_188,1984,15.4
Country_188,1985,14.83
Country_188,1986,14.48
Country_188,1987,14.44
Country_188,1988,14.32
Country_188,1989,14.71
Country_188,1990,14.44
Country_188,1991,13.88
Country_188,1992,15.01
Country_188,1993,15.44
Country_188,1994,14.65
Country_188,1995,15.11
Country_188,1996,15.38
Country_188,1997,15.38
Country_188,1998,15.17
Country_188,1999,15.4
Country_188,2000,15.16
Country_188,2001,14.6
Country_188,2002,14.99
Country_188,2003,15.37
Country_188,2004,14.94
Country_188,2005,14.84
Country_188,2006,14.74
Country_188,2007,15.36
Country_188,2008,15.17
Country_188,2009,15.15
Country_188,2010,15.06
Country_188,2011,14.65
Country_188,2012,15.28
Country_188,2013,15.51
Country_188,2014,14.8
Country_188,2015,15.21
Country_188,2016,14.91
Country_188,2017,14.98
Country_188,2018,15.0
Country_188,2019,15.29
Country_188,2020,15.15
Country_188,2021,15.59
Country_188,2022,15.81
Country_188,2023,15.39
Country_189,1900,10.0
Country_189,1901,10.45
Country_189,1902,10.24
Country_189,1903,10.69
Country_189,1904,10.71
Country_189,1905,10.03
Country_189,1906,10.66
Country_189,1907,10.0
Country_189,1908,10.57
Country_189,1909,10.67
Country_189,1910,10.19
Country_189,1911,9.99
Country_189,1912,10.58
Country_189,1913,11.04
Country_189,1914,10.17
Country_189,1915,9.98
Country_189,1916,10.04
Country_189,1917,10.47
Country_189,1918,10.75
Country_189,1919,10.81
Country_189,1920,10.32
Country_189,1921,10.6
Country_189,1922,10.72
Country_189,1923,10.32
Country_189,1924,10.54
Country_189,1925,10.3
Country_189,1926,10.66
Country_189,1927,10.48
Country_189,1928,10.46
Country_189,1929,10.81
Country_189,1930,11.3
Country_189,1931,11.02
Country_189,1932,10.37
Country_189,1933,11.1
Country_189,1934,10.49
Country_189,1935,10.91
Country_189,1936,10.97
Country_189,1937,10.78
Country_189,1938,11.15
Country_189,1939,11.17
Country_189,1940,10.92
Country_189,1941,10.72
Country_189,1942,11.22
Country_189,1943,10.88
Country_189,1944,10.78
Country_189,1945,11.14
Country_189,1946,10.79
Country_189,1947,10.49
Country_189,1948,11.11
Country_189,1949,10.79
Country_189,1950,10.96
Country_189,1951,10.68
Country_189,1952,11.2
Country_189,1953,11.11
Country_189,1954,11.44
Country_189,1955,11.27
Country_189,1956,11.31
Country_189,1957,10.82
Country_189,1958,11.29
Country_189,1959,10.93
Country_189,1960,11.01
Country_189,1961,11.55
Country_189,1962,11.3
Country_189,1963,10.28
Country_189,1964,11.33
Country_189,1965,11.35
Country_189,1966,10.79
Country_189,1967,11.38
Country_189,1968,11.01
Country_189,1969,11.4
Country_189,1970,11.69
Country_189,1971,10.83
Country_189,1972,11.36
Country_189,1973,10.97
Country_189,1974,11.59
Country_189,1975,11.43
Country_189,1976,11.66
Country_189,1977,11.16
Country_189,1978,11.92
Country_189,1979,11.39
Country_189,1980,11.31
Country_189,1981,12.18
Country_189,1982,11.32
Country_189,1983,11.61
Country_189,1984,11.28
Country_189,1985,12.04
Country_189,1986,11.87
Country_189,1987,11.29
Country_189,1988,11.76
Country_189,1989,11.86
Country_189,1990,11.08
Country_189,1991,11.49
Country_189,1992,11.75
Country_189,1993,11.99
Country_189,1994,11.52
Country_189,1995,11.84
Country_189,1996,11.36
Country_189,1997,10.96
Country_189,1998,11.89
Country_189,1999,11.51
Country_189,2000,11.65
Country_189,2001,11.99
Country_189,2002,11.91
Country_189,2003,11.45
Country_189,2004,11.5
Country_189,2005,11.72
Country_189,2006,11.87
Country_189,2007,12.55
Country_189,2008,12.09
Country_189,2009,12.42
Country_189,2010,12.26
Country_189,2011,11.65
Country_189,2012,11.45
Country_189,2013,12.35
Country_189,2014,12.0
Country_189,2015,12.22
Country_189,2016,12.53
Country_189,2017,12.26
Country_189,2018,12.02
Country_189,2019,12.73
Country_189,2020,12.3
Country_189,2021,11.6
Country_189,2022,12.42
Country_189,2023,12.26
Country_190,1900,15.9
Country_190,1901,15.75
Country_190,1902,14.6
Country_190,1903,15.15
Country_190,1904,15.1
Country_190,1905,15.76
Country_190,1906,15.48
