country,year,co2_emission
Country_172,1989,565.81
Country_172,1990,574.56
Country_172,1991,597.82
Country_172,1992,610.29
Country_172,1993,641.08
Country_172,1994,670.84
Country_172,1995,700.94
Country_172,1996,716.26
Country_172,1997,760.8
Country_172,1998,755.6
Country_172,1999,794.2
Country_172,2000,820.13
Country_172,2001,840.75
Country_172,2002,868.25
Country_172,2003,884.54
Country_172,2004,917.22
Country_172,2005,931.94
Country_172,2006,950.1
Country_172,2007,974.32
Country_172,2008,994.04
Country_172,2009,1041.5
Country_172,2010,1056.85
Country_172,2011,1087.56
Country_172,2012,1111.21
Country_172,2013,1152.86
Country_172,2014,1163.31
Country_172,2015,1187.57
Country_172,2016,1193.89
Country_172,2017,1247.44
Country_172,2018,1319.9
Country_172,2019,1366.19
Country_172,2020,1390.58
Country_172,2021,1439.37
Country_172,2022,1461.2
Country_172,2023,1475.96
Country_173,1900,367.87
Country_173,1901,364.21
Country_173,1902,371.99
Country_173,1903,363.84
Country_173,1904,367.84
Country_173,1905,366.61
Country_173,1906,366.09
Country_173,1907,368.37
Country_173,1908,360.09
Country_173,1909,352.49
Country_173,1910,372.93
Country_173,1911,369.59
Country_173,1912,364.67
Country_173,1913,365.05
Country_173,1914,363.98
Country_173,1915,366.61
Country_173,1916,366.99
Country_173,1917,374.03
Country_173,1918,360.37
Country_173,1919,369.16
Country_173,1920,363.8
Country_173,1921,361.4
Country_173,1922,365.6
Country_173,1923,356.37
Country_173,1924,366.72
Country_173,1925,365.22
Country_173,1926,364.27
Country_173,1927,366.06
Country_173,1928,365.57
Country_173,1929,356.98
Country_173,1930,363.57
Country_173,1931,371.18
Country_173,1932,358.68
Country_173,1933,368.67
Country_173,1934,365.77
Country_173,1935,361.45
Country_173,1936,363.4
Country_173,1937,366.06
Country_173,1938,360.36
Country_173,1939,356.71
Country_173,1940,368.61
Country_173,1941,361.9
Country_173,1942,369.96
Country_173,1943,369.52
Country_173,1944,369.43
Country_173,1945,367.22
Country_173,1946,365.93
Country_173,1947,363.73
Country_173,1948,363.48
Country_173,1949,357.52
Country_173,1950,381.87
Country_173,1951,391.03
Country_173,1952,390.19
Country_173,1953,425.4
Country_173,1954,442.47
Country_173,1955,432.71
Country_173,1956,459.71
Country_173,1957,475.27
Country_173,1958,503.78
Country_173,1959,509.62
Country_173,1960,528.39
Country_173,1961,540.07
Country_173,1962,556.94
Country_173,1963,573.26
Country_173,1964,593.82
Country_173,1965,584.98
Country_173,1966,612.93
Country_173,1967,614.61
Country_173,1968,637.92
Country_173,1969,653.89
Country_173,1970,672.66
Country_173,1971,683.7
Country_173,1972,720.89
Country_173,1973,735.38
Country_173,1974,754.02
Country_173,1975,767.53
Country_173,1976,786.31
Country_173,1977,787.84
Country_173,1978,810.39
Country_173,1979,819.38
Country_173,1980,859.71
Country_173,1981,876.37
Country_173,1982,896.63
Country_173,1983,913.24
Country_173,1984,962.44
Country_173,1985,972.74
Country_173,1986,1024.63
Country_173,1987,1051.02
Country_173,1988,1071.82
Country_173,1989,1098.26
Country_173,1990,1159.52
Country_173,1991,1178.39
Country_173,1992,1205.65
Country_173,1993,1230.88
Country_173,1994,1280.6
Country_173,1995,1305.57
Country_173,1996,1340.24
Country_173,1997,1401.85
Country_173,1998,1432.22
Country_173,1999,1452.36
Country_173,2000,1477.72
Country_173,2001,1514.01
Country_173,2002,1589.17
Country_173,2003,1619.9
Country_173,2004,1672.72
Country_173,2005,1725.86
Country_173,2006,1793.42
Country_173,2007,1805.32
Country_173,2008,1874.12
Country_173,2009,1928.06
Country_173,2010,1995.29
Country_173,2011,2084.35
Country_173,2012,2124.58
Country_173,2013,2170.41
Country_173,2014,2250.28
Country_173,2015,2269.93
Country_173,2016,2301.01
Country_173,2017,2395.58
Country_173,2018,2483.11
Country_173,2019,2529.58
Country_173,2020,2643.88
Country_173,2021,2674.36
Country_173,2022,2760.31
Country_173,2023,2835.02
Country_174,1900,951.34
Country_174,1901,946.66
Country_174,1902,943.04
Country_174,1903,941.33
Country_174,1904,942.53
Country_174,1905,938.42
Country_174,1906,945.46
Country_174,1907,943.08
Country_174,1908,936.8
Country_174,1909,947.07
Country_174,1910,948.65
Country_174,1911,940.0
Country_174,1912,945.74
Country_174,1913,941.09
Country_174,1914,943.49
Country_174,1915,949.92
Country_174,1916,937.28
Country_174,1917,942.13
Country_174,1918,950.22
Country_174,1919,943.55
Country_174,1920,950.05
Country_174,1921,946.81
Country_174,1922,953.02
Country_174,1923,946.79
Country_174,1924,942.29
Country_174,1925,940.34
Country_174,1926,952.65
Country_174,1927,944.21
Country_174,1928,946.93
Country_174,1929,944.41
Country_174,1930,953.84
Country_174,1931,946.76
Country_174,1932,944.79
Country_174,1933,939.91
Country_174,1934,943.35
Country_174,1935,944.49
Country_174,1936,949.12
Country_174,1937,951.31
Country_174,1938,946.62
Country_174,1939,946.48
Country_174,1940,942.11
Country_174,1941,946.29
Country_174,1942,939.49
Country_174,1943,951.31
Country_174,1944,953.71
Country_174,1945,952.17
Country_174,1946,953.04
Country_174,1947,943.83
Country_174,1948,946.79
Country_174,1949,943.12
Country_174,1950,955.49
Country_174,1951,978.26
Country_174,1952,996.06
Country_174,1953,1046.92
Country_174,1954,1084.38
Country_174,1955,1115.18
Country_174,1956,1127.25
Country_174,1957,1163.14
Country_174,1958,1198.59
Country_174,1959,1245.93
Country_174,1960,1253.6
Country_174,1961,1264.42
Country_174,1962,1302.82
Country_174,1963,1322.78
Country_174,1964,1367.68
Country_174,1965,1387.1
Country_174,1966,1459.82
Country_174,1967,1490.64
Country_174,1968,1498.51
Country_174,1969,1534.25
Country_174,1970,1581.56
Country_174,1971,1630.6
Country_174,1972,1649.19
Country_174,1973,1721.09
Country_174,1974,1791.35
Country_174,1975,1814.07
Country_174,1976,1887.82
Country_174,1977,1950.58
Country_174,1978,2003.45
Country_174,1979,2041.7
Country_174,1980,2073.29
Country_174,1981,2104.18
Country_174,1982,2208.07
Country_174,1983,2233.65
Country_174,1984,2272.77
Country_174,1985,2329.38
Country_174,1986,2381.81
Country_174,1987,2417.63
Country_174,1988,2446.92
Country_174,1989,2533.17
Country_174,1990,2640.01
Country_174,1991,2755.23
Country_174,1992,2852.76
Country_174,1993,2965.65
Country_174,1994,3110.85
Country_174,1995,3204.47
Country_174,1996,3364.47
Country_174,1997,3434.14
Country_174,1998,3595.76
Country_174,1999,3725.48
Country_174,2000,3801.99
Country_174,2001,3861.63
Country_174,2002,4024.1
Country_174,2003,4084.72
Country_174,2004,4153.05
Country_174,2005,4202.74
Country_174,2006,4400.84
Country_174,2007,4496.31
Country_174,2008,4571.43
Country_174,2009,4735.74
Country_174,2010,4797.03
Country_174,2011,5032.39
Country_174,2012,5169.9
Country_174,2013,5395.9
Country_174,2014,5604.33
Country_174,2015,5857.43
Country_174,2016,5985.95
Country_174,2017,6216.78
Country_174,2018,6462.23
Country_174,2019,6574.04
Country_174,2020,6774.08
Country_174,2021,6952.38
Country_174,2022,7286.0
Country_174,2023,7544.75
Country_175,1900,991.72
Country_175,1901,983.71
Country_175,1902,985.21
Country_175,1903,1000.49
Country_175,1904,987.86
Country_175,1905,990.25
Country_175,1906,981.4
Country_175,1907,994.2
Country_175,1908,997.67
Country_175,1909,995.39
Country_175,1910,992.34
Country_175,1911,987.63
Country_175,1912,988.8
Country_175,1913,984.89
Country_175,1914,989.81
Country_175,1915,979.48
Country_175,1916,979.64
Country_175,1917,980.44
Country_175,1918,992.33
Country_175,1919,990.21
Country_175,1920,984.42
Country_175,1921,988.45
Country_175,1922,992.24
Country_175,1923,993.9
Country_175,1924,986.39
Country_175,1925,990.05
Country_175,1926,987.96
Country_175,1927,984.16
Country_175,1928,989.55
Country_175,1929,982.37
Country_175,1930,990.96
Country_175,1931,995.13
Country_175,1932,994.06
Country_175,1933,990.61
Country_175,1934,982.28
Country_175,1935,993.03
Country_175,1936,990.7
Country_175,1937,991.62
Country_175,1938,995.08
Country_175,1939,1005.77
Country_175,1940,993.58
Country_175,1941,985.07
Country_175,1942,985.87
Country_175,1943,988.17
Country_175,1944,988.79
Country_175,1945,999.27
Country_175,1946,984.36
Country_175,1947,994.85
Country_175,1948,996.46
Country_175,1949,992.38
Country_175,1950,1036.45
Country_175,1951,1060.41
Country_175,1952,1095.02
Country_175,1953,1117.16
Country_175,1954,1139.16
Country_175,1955,1189.55
Country_175,1956,1234.77
Country_175,1957,1272.7
Country_175,1958,1323.39
Country_175,1959,1364.26
Country_175,1960,1431.54
Country_175,1961,1475.11
Country_175,1962,1518.11
Country_175,1963,1582.88
Country_175,1964,1640.98
Country_175,1965,1693.36
Country_175,1966,1759.16
Country_175,1967,1835.38
Country_175,1968,1859.38
Country_175,1969,1954.77
Country_175,1970,2017.66
Country_175,1971,2049.22
Country_175,1972,2115.73
Country_175,1973,2184.98
Country_175,1974,2231.96
Country_175,1975,2343.46
Country_175,1976,2444.45
Country_175,1977,2494.92
Country_175,1978,2606.82
Country_175,1979,2628.78
Country_175,1980,2707.41
Country_175,1981,2726.96
Country_175,1982,2806.19
Country_175,1983,2918.06
Country_175,1984,3029.58
Country_175,1985,3134.25
Country_175,1986,3250.42
Country_175,1987,3360.06
Country_175,1988,3469.59
Country_175,1989,3562.76
Country_175,1990,3609.83
Country_175,1991,3713.37
Country_175,1992,3800.26
Country_175,1993,3873.32
Country_175,1994,3946.83
Country_175,1995,4052.96
Country_175,1996,4150.19
Country_175,1997,4261.64
Country_175,1998,4337.84
Country_175,1999,4476.04
Country_175,2000,4536.78
Country_175,2001,4599.7
Country_175,2002,4722.35
Country_175,2003,4881.13
Country_175,2004,5051.95
Country_175,2005,5206.46
Country_175,2006,5286.54
Country_175,2007,5527.15
Country_175,2008,5657.11
Country_175,2009,5823.66
Country_175,2010,6036.98
Country_175,2011,6335.09
Country_175,2012,6445.95
Country_175,2013,6649.62
Country_175,2014,6924.17
Country_175,2015,7034.51
Country_175,2016,7206.64
Country_175,2017,7518.77
Country_175,2018,7634.76
Country_175,2019,7888.69
Country_175,2020,7990.87
Country_175,2021,8092.64
Country_175,2022,8431.86
Country_175,2023,8698.28
Country_176,1900,158.01
Country_176,1901,166.6
Country_176,1902,158.12
Country_176,1903,163.73
Country_176,1904,161.36
Country_176,1905,161.69
Country_176,1906,162.47
Country_176,1907,150.45
Country_176,1908,157.67
Country_176,1909,157.91
Country_176,1910,160.69
Country_176,1911,165.28
Country_176,1912,159.12
Country_176,1913,161.5
Country_176,1914,160.01
Country_176,1915,168.89
Country_176,1916,162.84
Country_176,1917,164.07
Country_176,1918,166.24
Country_176,1919,158.0
Country_176,1920,149.45
Country_176,1921,161.87
Country_176,1922,154.15
Country_176,1923,161.47
Country_176,1924,155.23
Country_176,1925,164.0
Country_176,1926,153.24
Country_176,1927,165.11
Country_176,1928,164.36
Country_176,1929,156.06
Country_176,1930,158.03
Country_176,1931,163.85
Country_176,1932,157.12
Country_176,1933,160.1
Country_176,1934,159.55
Country_176,1935,153.25
Country_176,1936,161.3
Country_176,1937,164.39
Country_176,1938,162.29
Country_176,1939,162.44
Country_176,1940,151.42
Country_176,1941,167.6
Country_176,1942,166.7
Country_176,1943,164.22
Country_176,1944,159.23
Country_176,1945,171.05
Country_176,1946,151.68
Country_176,1947,170.28
Country_176,1948,156.34
Country_176,1949,162.16
Country_176,1950,167.93
Country_176,1951,174.69
Country_176,1952,187.36
Country_176,1953,192.17
Country_176,1954,196.03
Country_176,1955,189.73
Country_176,1956,209.33
Country_176,1957,208.71
Country_176,1958,213.62
Country_176,1959,226.35
Country_176,1960,230.34
Country_176,1961,215.7
Country_176,1962,243.12
Country_176,1963,243.42
Country_176,1964,250.55
Country_176,1965,256.64
Country_176,1966,266.77
Country_176,1967,278.29
Country_176,1968,292.38
Country_176,1969,297.27
Country_176,1970,294.92
Country_176,1971,313.57
Country_176,1972,322.9
Country_176,1973,317.69
Country_176,1974,328.97
Country_176,1975,344.52
Country_176,1976,349.43
Country_176,1977,352.2
Country_176,1978,370.39
Country_176,1979,387.04
Country_176,1980,394.32
Country_176,1981,384.36
Country_176,1982,407.89
Country_176,1983,408.91
Country_176,1984,434.31
Country_176,1985,443.32
Country_176,1986,456.98
Country_176,1987,460.13
Country_176,1988,473.73
Country_176,1989,480.01
Country_176,1990,521.13
Country_176,1991,535.38
Country_176,1992,552.38
Country_176,1993,575.64
Country_176,1994,600.05
Country_176,1995,621.75
Country_176,1996,640.74
Country_176,1997,654.03
Country_176,1998,684.99
Country_176,1999,706.13
Country_176,2000,726.28
Country_176,2001,751.55
Country_176,2002,781.06
Country_176,2003,801.82
Country_176,2004,826.66
Country_176,2005,841.58
Country_176,2006,870.91
Country_176,2007,897.19
Country_176,2008,913.14
Country_176,2009,935.65
Country_176,2010,954.17
Country_176,2011,989.33
Country_176,2012,1033.17
Country_176,2013,1063.96
Country_176,2014,1087.69
Country_176,2015,1119.51
Country_176,2016,1172.96
Country_176,2017,1229.47
Country_176,2018,1268.97
Country_176,2019,1297.53
Country_176,2020,1357.49
Country_176,2021,1420.34
Country_176,2022,1473.6
Country_176,2023,1531.49
Country_177,1900,102.14
Country_177,1901,108.19
Country_177,1902,109.61
Country_177,1903,120.26
Country_177,1904,111.91
Country_177,1905,114.7
Country_177,1906,113.42
Country_177,1907,121.31
Country_177,1908,108.38
Country_177,1909,100.97
Country_177,1910,113.0
Country_177,1911,112.93
Country_177,1912,106.55
Country_177,1913,111.35
Country_177,1914,105.43
Country_177,1915,113.28
Country_177,1916,105.16
Country_177,1917,116.66
Country_177,1918,113.4
Country_177,1919,102.62
Country_177,1920,121.31
Country_177,1921,111.37
Country_177,1922,103.64
Country_177,1923,117.0
Country_177,1924,116.2
Country_177,1925,104.86
Country_177,1926,110.21
Country_177,1927,118.43
Country_177,1928,110.99
Country_177,1929,110.19
Country_177,1930,110.0
Country_177,1931,107.42
Country_177,1932,117.49
Country_177,1933,120.09
Country_177,1934,107.77
Country_177,1935,112.02
Country_177,1936,111.51
Country_177,1937,104.89
Country_177,1938,114.23
Country_177,1939,111.91
Country_177,1940,111.75
Country_177,1941,111.63
Country_177,1942,114.43
Country_177,1943,114.31
Country_177,1944,111.46
Country_177,1945,119.0
Country_177,1946,116.24
Country_177,1947,107.94
Country_177,1948,114.45
Country_177,1949,103.78
Country_177,1950,105.78
Country_177,1951,133.84
Country_177,1952,124.24
Country_177,1953,135.85
Country_177,1954,140.56
Country_177,1955,146.17
Country_177,1956,149.5
Country_177,1957,154.79
Country_177,1958,154.48
Country_177,1959,154.19
Country_177,1960,167.61
Country_177,1961,157.05
Country_177,1962,156.67
Country_177,1963,176.71
Country_177,1964,182.31
Country_177,1965,182.07
Country_177,1966,178.08
Country_177,1967,187.73
Country_177,1968,198.92
Country_177,1969,198.43
Country_177,1970,214.68
Country_177,1971,219.66
Country_177,1972,226.07
Country_177,1973,230.1
Country_177,1974,238.86
Country_177,1975,244.15
Country_177,1976,255.43
Country_177,1977,271.37
Country_177,1978,261.16
Country_177,1979,274.05
Country_177,1980,274.37
Country_177,1981,277.19
Country_177,1982,283.64
Country_177,1983,297.11
Country_177,1984,308.35
Country_177,1985,304.58
Country_177,1986,323.82
Country_177,1987,320.99
Country_177,1988,332.12
Country_177,1989,343.59
Country_177,1990,348.48
Country_177,1991,370.76
Country_177,1992,376.69
Country_177,1993,375.29
Country_177,1994,387.81
Country_177,1995,388.0
Country_177,1996,393.67
Country_177,1997,406.71
Country_177,1998,427.76
Country_177,1999,433.9
Country_177,2000,446.42
Country_177,2001,466.2
Country_177,2002,472.23
Country_177,2003,482.83
Country_177,2004,492.74
Country_177,2005,500.4
Country_177,2006,501.73
Country_177,2007,522.63
Country_177,2008,533.31
Country_177,2009,545.15
Country_177,2010,559.24
Country_177,2011,572.25
Country_177,2012,602.77
Country_177,2013,625.31
Country_177,2014,660.32
Country_177,2015,668.46
Country_177,2016,684.03
Country_177,2017,696.14
Country_177,2018,705.74
Country_177,2019,715.89
Country_177,2020,723.42
Country_177,2021,762.23
Country_177,2022,772.15
Country_177,2023,786.68
Country_178,1900,836.28
Country_178,1901,826.11
Country_178,1902,831.38
Country_178,1903,833.26
Country_178,1904,831.01
Country_178,1905,836.12
Country_178,1906,839.48
Country_178,1907,829.05
Country_178,1908,830.51
Country_178,1909,824.77
Country_178,1910,837.31
Country_178,1911,836.65
Country_178,1912,833.6
Country_178,1913,831.85
Country_178,1914,841.19
Country_178,1915,830.18
Country_178,1916,834.43
Country_178,1917,831.63
Country_178,1918,834.23
Country_178,1919,829.35
Country_178,1920,826.99
Country_178,1921,817.93
Country_178,1922,827.99
Country_178,1923,830.32
Country_178,1924,834.25
Country_178,1925,838.82
Country_178,1926,836.35
Country_178,1927,834.31
Country_178,1928,840.34
Country_178,1929,833.83
Country_178,1930,833.14
Country_178,1931,823.25
Country_178,1932,832.9
Country_178,1933,831.96
Country_178,1934,836.05
Country_178,1935,830.33
Country_178,1936,839.3
Country_178,1937,835.59
Country_178,1938,833.72
Country_178,1939,826.86
Country_178,1940,826.89
Country_178,1941,824.71
Country_178,1942,826.63
Country_178,1943,833.83
Country_178,1944,838.44
Country_178,1945,830.62
Country_178,1946,824.26
Country_178,1947,835.28
Country_178,1948,838.0
Country_178,1949,835.19
Country_178,1950,863.18
Country_178,1951,889.86
Country_178,1952,919.32
Country_178,1953,914.03
Country_178,1954,961.56
Country_178,1955,997.29
Country_178,1956,1038.54
Country_178,1957,1097.24
Country_178,1958,1124.13
Country_178,1959,1172.05
Country_178,1960,1197.88
Country_178,1961,1216.99
Country_178,1962,1254.28
Country_178,1963,1314.84
Country_178,1964,1320.77
Country_178,1965,1346.13
Country_178,1966,1368.1
Country_178,1967,1399.35
Country_178,1968,1443.21
Country_178,1969,1460.39
Country_178,1970,1491.62
Country_178,1971,1534.22
Country_178,1972,1608.78
Country_178,1973,1674.5
Country_178,1974,1694.04
Country_178,1975,1766.79
Country_178,1976,1798.0
Country_178,1977,1863.01
Country_178,1978,1962.84
Country_178,1979,2000.78
Country_178,1980,2057.28
Country_178,1981,2111.77
Country_178,1982,2209.47
Country_178,1983,2311.65
Country_178,1984,2399.9
Country_178,1985,2449.99
Country_178,1986,2502.85
Country_178,1987,2616.77
Country_178,1988,2737.2
Country_178,1989,2825.08
Country_178,1990,2896.87
Country_178,1991,2986.63
Country_178,1992,3084.55
Country_178,1993,3139.3
Country_178,1994,3225.62
Country_178,1995,3386.9
Country_178,1996,3468.1
Country_178,1997,3552.73
Country_178,1998,3687.01
Country_178,1999,3849.21
Country_178,2000,3929.84
Country_178,2001,4059.24
Country_178,2002,4259.51
Country_178,2003,4378.88
Country_178,2004,4559.98
Country_178,2005,4643.97
Country_178,2006,4835.01
Country_178,2007,4991.26
Country_178,2008,5132.62
Country_178,2009,5223.1
Country_178,2010,5305.25
Country_178,2011,5470.78
Country_178,2012,5544.24
Country_178,2013,5699.85
Country_178,2014,5821.34
Country_178,2015,5901.79
Country_178,2016,6149.61
Country_178,2017,6425.4
Country_178,2018,6528.76
Country_178,2019,6713.77
Country_178,2020,6927.68
Country_178,2021,7147.35
Country_178,2022,7441.72
Country_178,2023,7769.89
Country_179,1900,630.02
Country_179,1901,634.63
Country_179,1902,631.54
Country_179,1903,637.4
Country_179,1904,633.95
Country_179,1905,638.49
Country_179,1906,631.45
Country_179,1907,636.12
Country_179,1908,638.32
Country_179,1909,636.7
Country_179,1910,637.68
Country_179,1911,638.52
Country_179,1912,626.8
Country_179,1913,630.42
Country_179,1914,631.97
Country_179,1915,643.3
Country_179,1916,637.97
Country_179,1917,624.36
Country_179,1918,622.65
Country_179,1919,637.93
Country_179,1920,637.88
Country_179,1921,624.91
Country_179,1922,633.28
Country_179,1923,636.25
Country_179,1924,637.3
Country_179,1925,628.98
Country_179,1926,634.14
Country_179,1927,624.79
Country_179,1928,636.69
Country_179,1929,627.54
Country_179,1930,628.88
Country_179,1931,627.38
Country_179,1932,630.78
Country_179,1933,633.18
Country_179,1934,630.49
Country_179,1935,627.07
Country_179,1936,637.38
Country_179,1937,634.9
Country_179,1938,639.74
Country_179,1939,637.95
Country_179,1940,633.54
Country_179,1941,631.79
Country_179,1942,637.26
Country_179,1943,635.72
Country_179,1944,631.42
Country_179,1945,634.57
Country_179,1946,638.02
Country_179,1947,630.32
Country_179,1948,639.6
Country_179,1949,624.17
Country_179,1950,655.61
Country_179,1951,651.71
Country_179,1952,670.93
Country_179,1953,707.85
Country_179,1954,724.49
Country_179,1955,742.39
Country_179,1956,768.46
Country_179,1957,806.28
Country_179,1958,829.9
Country_179,1959,870.02
Country_179,1960,883.27
Country_179,1961,909.66
Country_179,1962,922.63
Country_179,1963,946.64
Country_179,1964,988.14
Country_179,1965,1031.35
Country_179,1966,1072.79
Country_179,1967,1084.75
Country_179,1968,1091.89
Country_179,1969,1104.08
Country_179,1970,1122.35
Country_179,1971,1179.65
Country_179,1972,1205.71
Country_179,1973,1227.65
Country_179,1974,1261.4
Country_179,1975,1266.54
Country_179,1976,1319.78
Country_179,1977,1359.21
Country_179,1978,1389.35
Country_179,1979,1445.96
Country_179,1980,1501.72
Country_179,1981,1518.93
Country_179,1982,1529.91
Country_179,1983,1553.64
Country_179,1984,1601.29
Country_179,1985,1636.46
Country_179,1986,1677.17
Country_179,1987,1718.52
Country_179,1988,1742.14
Country_179,1989,1822.72
Country_179,1990,1894.64
Country_179,1991,1926.53
Country_179,1992,2023.29
Country_179,1993,2087.01
Country_179,1994,2147.24
Country_179,1995,2193.04
Country_179,1996,2269.51
Country_179,1997,2291.09
Country_179,1998,2344.5
Country_179,1999,2406.09
Country_179,2000,2455.25
Country_179,2001,2503.43
Country_179,2002,2556.33
Country_179,2003,2587.38
Country_179,2004,2711.23
Country_179,2005,2771.09
Country_179,2006,2897.84
Country_179,2007,2967.01
Country_179,2008,3115.03
Country_179,2009,3213.86
Country_179,2010,3255.28
Country_179,2011,3398.77
Country_179,2012,3477.08
Country_179,2013,3551.5
Country_179,2014,3683.95
Country_179,2015,3818.06
Country_179,2016,3937.21
Country_179,2017,4107.4
Country_179,2018,4254.01
Country_179,2019,4319.94
Country_179,2020,4481.9
Country_179,2021,4616.42
Country_179,2022,4823.86
Country_179,2023,4908.62
Country_180,1900,978.95
Country_180,1901,983.96
Country_180,1902,983.19
Country_180,1903,985.49
Country_180,1904,970.89
Country_180,1905,979.65
Country_180,1906,979.82
Country_180,1907,978.54
Country_180,1908,976.04
Country_180,1909,982.08
Country_180,1910,977.4
Country_180,1911,990.93
Country_180,1912,984.21
Country_180,1913,983.61
Country_180,1914,978.9
Country_180,1915,976.31
Country_180,1916,978.39
Country_180,1917,984.19
Country_180,1918,978.68
Country_180,1919,977.85
Country_180,1920,986.25
Country_180,1921,987.5
Country_180,1922,982.77
Country_180,1923,988.89
Country_180,1924,981.0
Country_180,1925,977.12
Country_180,1926,979.05
Country_180,1927,983.06
Country_180,1928,982.92
Country_180,1929,981.22
Country_180,1930,979.19
Country_180,1931,981.31
Country_180,1932,989.34
Country_180,1933,988.34
Country_180,1934,975.82
Country_180,1935,978.92
Country_180,1936,979.95
Country_180,1937,979.5
Country_180,1938,979.14
Country_180,1939,973.88
Country_180,1940,982.59
Country_180,1941,984.16
Country_180,1942,990.79
Country_180,1943,990.44
Country_180,1944,977.46
Country_180,1945,977.29
Country_180,1946,988.16
Country_180,1947,976.53
Country_180,1948,980.55
Country_180,1949,985.39
Country_180,1950,1003.61
Country_180,1951,1048.04
Country_180,1952,1076.74
Country_180,1953,1106.24
Country_180,1954,1125.82
Country_180,1955,1183.41
Country_180,1956,1222.36
Country_180,1957,1268.99
Country_180,1958,1279.63
Country_180,1959,1321.39
Country_180,1960,1344.73
Country_180,1961,1382.99
Country_180,1962,1435.26
Country_180,1963,1460.23
Country_180,1964,1490.08
Country_180,1965,1509.77
Country_180,1966,1579.39
Country_180,1967,1630.59
Country_180,1968,1699.26
Country_180,1969,1783.88
Country_180,1970,1795.05
Country_180,1971,1870.21
Country_180,1972,1891.28
Country_180,1973,1937.26
Country_180,1974,1988.98
Country_180,1975,2062.9
Country_180,1976,2151.01
Country_180,1977,2212.42
Country_180,1978,2303.28
Country_180,1979,2365.45
Country_180,1980,2469.04
Country_180,1981,2573.87
Country_180,1982,2672.34
Country_180,1983,2806.07
Country_180,1984,2848.65
Country_180,1985,2903.35
Country_180,1986,2995.92
Country_180,1987,3051.99
Country_180,1988,3199.12
Country_180,1989,3287.74
Country_180,1990,3343.07
Country_180,1991,3456.34
Country_180,1992,3506.97
Country_180,1993,3574.23
Country_180,1994,3636.86
Country_180,1995,3726.64
Country_180,1996,3904.55
Country_180,1997,4018.92
Country_180,1998,4079.69
Country_180,1999,4257.33
Country_180,2000,4340.37
Country_180,2001,4429.43
Country_180,2002,4511.53
Country_180,2003,4690.4
Country_180,2004,4816.5
Country_180,2005,5042.36
Country_180,2006,5260.26
Country_180,2007,5457.78
Country_180,2008,5565.56
Country_180,2009,5728.78
Country_180,2010,5836.75
Country_180,2011,5904.65
Country_180,2012,5960.28
Country_180,2013,6160.36
Country_180,2014,6411.2
Country_180,2015,6608.39
Country_180,2016,6724.39
Country_180,2017,6870.63
Country_180,2018,7022.39
Country_180,2019,7294.96
Country_180,2020,7537.73
Country_180,2021,7750.72
Country_180,2022,7896.7
Country_180,2023,8280.78
Country_181,1900,552.11
Country_181,1901,552.81
Country_181,1902,554.33
Country_181,1903,559.46
Country_181,1904,558.83
Country_181,1905,545.13
Country_181,1906,553.22
Country_181,1907,549.34
Country_181,1908,561.2
Country_181,1909,553.66
Country_181,1910,545.91
Country_181,1911,553.54
Country_181,1912,546.14
Country_181,1913,552.54
Country_181,1914,548.27
Country_181,1915,549.17
Country_181,1916,554.57
Country_181,1917,551.99
Country_181,1918,552.15
Country_181,1919,550.14
Country_181,1920,564.63
Country_181,1921,550.23
Country_181,1922,560.86
Country_181,1923,546.45
Country_181,1924,554.15
Country_181,1925,550.47
Country_181,1926,556.39
Country_181,1927,554.44
Country_181,1928,555.96
Country_181,1929,564.04
Country_181,1930,545.7
Country_181,1931,559.83
Country_181,1932,548.61
Country_181,1933,554.52
Country_181,1934,555.3
Country_181,1935,553.12
Country_181,1936,554.38
Country_181,1937,556.51
Country_181,1938,543.59
Country_181,1939,551.76
Country_181,1940,559.4
Country_181,1941,545.38
Country_181,1942,547.87
Country_181,1943,557.26
Country_181,1944,548.89
Country_181,1945,560.18
Country_181,1946,550.98
Country_181,1947,557.53
Country_181,1948,554.92
Country_181,1949,549.11
Country_181,1950,570.0
Country_181,1951,584.45
Country_181,1952,619.06
Country_181,1953,635.86
Country_181,1954,670.58
Country_181,1955,686.07
Country_181,1956,684.35
Country_181,1957,712.13
Country_181,1958,744.61
Country_181,1959,760.95
Country_181,1960,762.79
Country_181,1961,784.33
Country_181,1962,818.35
Country_181,1963,850.65
Country_181,1964,871.83
Country_181,1965,897.07
Country_181,1966,896.09
Country_181,1967,940.1
Country_181,1968,982.3
Country_181,1969,1009.79
Country_181,1970,1038.21
Country_181,1971,1079.77
Country_181,1972,1133.26
Country_181,1973,1174.07
Country_181,1974,1197.35
Country_181,1975,1238.87
Country_181,1976,1283.17
Country_181,1977,1295.53
Country_181,1978,1359.78
Country_181,1979,1404.78
Country_181,1980,1481.97
Country_181,1981,1488.34
Country_181,1982,1535.81
Country_181,1983,1599.3
Country_181,1984,1637.31
Country_181,1985,1715.75
Country_181,1986,1747.97
Country_181,1987,1805.45
Country_181,1988,1834.55
Country_181,1989,1855.08
Country_181,1990,1906.78
Country_181,1991,1945.86
Country_181,1992,2017.92
Country_181,1993,2097.3
Country_181,1994,2168.11
Country_181,1995,2214.85
Country_181,1996,2304.98
Country_181,1997,2394.18
Country_181,1998,2516.94
Country_181,1999,2585.8
Country_181,2000,2672.19
