country,year,avg_precipitation
Country_154,1920,1020.6
Country_154,1921,1014.7
Country_154,1922,930.4
Country_154,1923,1031.9
Country_154,1924,990.5
Country_154,1925,963.1
Country_154,1926,1059.0
Country_154,1927,970.7
Country_154,1928,967.4
Country_154,1929,941.2
Country_154,1930,1005.5
Country_154,1931,975.1
Country_154,1932,1038.5
Country_154,1933,863.2
Country_154,1934,914.6
Country_154,1935,1007.0
Country_154,1936,978.5
Country_154,1937,982.5
Country_154,1938,1011.0
Country_154,1939,931.7
Country_154,1940,1092.9
Country_154,1941,1005.1
Country_154,1942,958.4
Country_154,1943,993.3
Country_154,1944,968.5
Country_154,1945,943.3
Country_154,1946,923.5
Country_154,1947,958.4
Country_154,1948,941.2
Country_154,1949,997.1
Country_154,1950,950.2
Country_154,1951,938.3
Country_154,1952,981.2
Country_154,1953,1026.1
Country_154,1954,1004.5
Country_154,1955,1042.5
Country_154,1956,992.6
Country_154,1957,1014.9
Country_154,1958,996.1
Country_154,1959,951.1
Country_154,1960,1004.9
Country_154,1961,1018.4
Country_154,1962,924.1
Country_154,1963,944.0
Country_154,1964,1013.0
Country_154,1965,1039.4
Country_154,1966,949.1
Country_154,1967,1017.0
Country_154,1968,1029.1
Country_154,1969,948.7
Country_154,1970,902.3
Country_154,1971,939.4
Country_154,1972,969.6
Country_154,1973,996.3
Country_154,1974,959.7
Country_154,1975,1040.3
Country_154,1976,988.9
Country_154,1977,994.1
Country_154,1978,933.0
Country_154,1979,874.3
Country_154,1980,1052.1
Country_154,1981,939.0
Country_154,1982,979.9
Country_154,1983,878.9
Country_154,1984,942.7
Country_154,1985,968.3
Country_154,1986,1067.2
Country_154,1987,1021.3
Country_154,1988,948.4
Country_154,1989,1113.5
Country_154,1990,960.5
Country_154,1991,932.7
Country_154,1992,963.5
Country_154,1993,1013.4
Country_154,1994,943.5
Country_154,1995,1006.4
Country_154,1996,980.0
Country_154,1997,1067.4
Country_154,1998,971.4
Country_154,1999,952.6
Country_154,2000,935.6
Country_154,2001,1047.6
Country_154,2002,974.6
Country_154,2003,957.4
Country_154,2004,936.8
Country_154,2005,1017.5
Country_154,2006,983.5
Country_154,2007,969.7
Country_154,2008,908.1
Country_154,2009,918.9
Country_154,2010,978.6
Country_154,2011,911.0
Country_154,2012,971.1
Country_154,2013,1011.3
Country_154,2014,939.7
Country_154,2015,969.8
Country_154,2016,1047.8
Country_154,2017,1013.5
Country_154,2018,962.0
Country_154,2019,933.0
Country_154,2020,1000.1
Country_154,2021,899.1
Country_154,2022,873.9
Country_154,2023,950.2
Country_155,1900,622.0
Country_155,1901,619.9
Country_155,1902,580.9
Country_155,1903,706.8
Country_155,1904,672.5
Country_155,1905,589.1
Country_155,1906,720.8
Country_155,1907,602.6
Country_155,1908,719.9
Country_155,1909,638.8
Country_155,1910,698.4
Country_155,1911,614.2
Country_155,1912,732.2
Country_155,1913,630.3
Country_155,1914,707.7
Country_155,1915,785.7
Country_155,1916,627.8
Country_155,1917,668.7
Country_155,1918,637.8
Country_155,1919,582.1
Country_155,1920,678.1
Country_155,1921,569.4
Country_155,1922,697.4
Country_155,1923,691.2
Country_155,1924,623.3
Country_155,1925,602.0
Country_155,1926,653.2
Country_155,1927,597.2
Country_155,1928,648.4
Country_155,1929,577.4
Country_155,1930,592.0
Country_155,1931,674.5
Country_155,1932,684.9
Country_155,1933,679.8
Country_155,1934,571.5
Country_155,1935,657.1
Country_155,1936,620.9
Country_155,1937,687.5
Country_155,1938,655.0
Country_155,1939,667.5
Country_155,1940,626.5
Country_155,1941,689.3
Country_155,1942,660.4
Country_155,1943,550.7
Country_155,1944,633.0
Country_155,1945,596.5
Country_155,1946,684.8
Country_155,1947,630.1
Country_155,1948,676.4
Country_155,1949,663.9
Country_155,1950,648.4
Country_155,1951,703.1
Country_155,1952,715.5
Country_155,1953,626.4
Country_155,1954,528.0
Country_155,1955,656.1
Country_155,1956,595.0
Country_155,1957,556.1
Country_155,1958,573.9
Country_155,1959,726.0
Country_155,1960,703.3
Country_155,1961,549.7
Country_155,1962,720.7
Country_155,1963,588.2
Country_155,1964,658.9
Country_155,1965,625.6
Country_155,1966,655.8
Country_155,1967,593.0
Country_155,1968,561.3
Country_155,1969,594.7
Country_155,1970,673.4
Country_155,1971,673.9
Country_155,1972,605.6
Country_155,1973,699.6
Country_155,1974,618.6
Country_155,1975,657.5
Country_155,1976,611.1
Country_155,1977,659.7
Country_155,1978,658.2
Country_155,1979,571.7
Country_155,1980,612.3
Country_155,1981,702.0
Country_155,1982,713.5
Country_155,1983,553.3
Country_155,1984,678.8
Country_155,1985,605.1
Country_155,1986,597.3
Country_155,1987,624.9
Country_155,1988,630.9
Country_155,1989,605.7
Country_155,1990,712.1
Country_155,1991,653.3
Country_155,1992,638.3
Country_155,1993,698.3
Country_155,1994,596.2
Country_155,1995,605.8
Country_155,1996,527.1
Country_155,1997,557.1
Country_155,1998,693.0
Country_155,1999,706.5
Country_155,2000,638.0
Country_155,2001,672.9
Country_155,2002,638.0
Country_155,2003,561.1
Country_155,2004,670.2
Country_155,2005,592.2
Country_155,2006,693.7
Country_155,2007,565.2
Country_155,2008,660.0
Country_155,2009,730.3
Country_155,2010,683.8
Country_155,2011,622.0
Country_155,2012,670.2
Country_155,2013,688.0
Country_155,2014,616.6
Country_155,2015,644.6
Country_155,2016,657.5
Country_155,2017,655.9
Country_155,2018,558.2
Country_155,2019,625.2
Country_155,2020,725.1
Country_155,2021,645.2
Country_155,2022,611.1
Country_155,2023,510.9
Country_156,1900,1205.6
Country_156,1901,1302.8
Country_156,1902,1269.7
Country_156,1903,1179.2
Country_156,1904,1253.9
Country_156,1905,1271.3
Country_156,1906,1221.3
Country_156,1907,1196.8
Country_156,1908,1238.7
Country_156,1909,1301.0
Country_156,1910,1153.8
Country_156,1911,1172.0
Country_156,1912,1268.8
Country_156,1913,1225.0
Country_156,1914,1171.4
Country_156,1915,1270.2
Country_156,1916,1276.4
Country_156,1917,1166.7
Country_156,1918,1233.5
Country_156,1919,1363.9
Country_156,1920,1206.7
Country_156,1921,1178.9
Country_156,1922,1261.0
Country_156,1923,1088.8
Country_156,1924,1242.1
Country_156,1925,1197.6
Country_156,1926,1253.8
Country_156,1927,1212.5
Country_156,1928,1196.3
Country_156,1929,1236.7
Country_156,1930,1276.8
Country_156,1931,1246.0
Country_156,1932,1292.1
Country_156,1933,1241.8
Country_156,1934,1215.2
Country_156,1935,1277.1
Country_156,1936,1200.8
Country_156,1937,1177.4
Country_156,1938,1228.7
Country_156,1939,1269.0
Country_156,1940,1249.9
Country_156,1941,1289.5
Country_156,1942,1188.4
Country_156,1943,1176.4
Country_156,1944,1242.1
Country_156,1945,1293.5
Country_156,1946,1224.2
Country_156,1947,1252.2
Country_156,1948,1281.0
Country_156,1949,1213.7
Country_156,1950,1286.4
Country_156,1951,1191.8
Country_156,1952,1153.8
Country_156,1953,1290.1
Country_156,1954,1279.6
Country_156,1955,1241.2
Country_156,1956,1161.7
Country_156,1957,1244.8
Country_156,1958,1318.4
Country_156,1959,1318.4
Country_156,1960,1245.8
Country_156,1961,1180.7
Country_156,1962,1198.8
Country_156,1963,1215.0
Country_156,1964,1246.4
Country_156,1965,1173.7
Country_156,1966,1260.8
Country_156,1967,1179.1
Country_156,1968,1243.2
Country_156,1969,1243.6
Country_156,1970,1213.0
Country_156,1971,1236.5
Country_156,1972,1268.2
Country_156,1973,1160.1
Country_156,1974,1299.5
Country_156,1975,1257.9
Country_156,1976,1257.8
Country_156,1977,1301.7
Country_156,1978,1276.2
Country_156,1979,1242.6
Country_156,1980,1204.3
Country_156,1981,1217.1
Country_156,1982,1287.8
Country_156,1983,1208.7
Country_156,1984,1225.7
Country_156,1985,1245.1
Country_156,1986,1277.7
Country_156,1987,1334.7
Country_156,1988,1261.9
Country_156,1989,1219.9
Country_156,1990,1234.8
Country_156,1991,1321.8
Country_156,1992,1240.8
Country_156,1993,1246.6
Country_156,1994,1166.1
Country_156,1995,1258.5
Country_156,1996,1248.6
Country_156,1997,1302.9
Country_156,1998,1252.3
Country_156,1999,1285.0
Country_156,2000,1299.1
Country_156,2001,1263.4
Country_156,2002,1282.9
Country_156,2003,1237.4
Country_156,2004,1262.0
Country_156,2005,1224.1
Country_156,2006,1304.4
Country_156,2007,1332.0
Country_156,2008,1248.8
Country_156,2009,1272.2
Country_156,2010,1256.1
Country_156,2011,1290.6
Country_156,2012,1277.6
Country_156,2013,1256.7
Country_156,2014,1279.0
Country_156,2015,1304.9
Country_156,2016,1243.6
Country_156,2017,1175.4
Country_156,2018,1258.2
Country_156,2019,1378.8
Country_156,2020,1244.8
Country_156,2021,1227.0
Country_156,2022,1249.0
Country_156,2023,1235.9
Country_157,1900,2005.1
Country_157,1901,1936.6
Country_157,1902,1931.3
Country_157,1903,1983.1
Country_157,1904,1940.2
Country_157,1905,1951.6
Country_157,1906,1913.1
Country_157,1907,1886.9
Country_157,1908,1939.1
Country_157,1909,1981.0
Country_157,1910,1960.4
Country_157,1911,1985.7
Country_157,1912,1921.7
Country_157,1913,1947.6
Country_157,1914,1970.6
Country_157,1915,1952.2
Country_157,1916,1982.4
Country_157,1917,1959.2
Country_157,1918,1945.3
Country_157,1919,1882.2
Country_157,1920,1998.7
Country_157,1921,1861.4
Country_157,1922,1976.3
Country_157,1923,1887.2
Country_157,1924,1906.1
Country_157,1925,1971.9
Country_157,1926,1992.9
Country_157,1927,1874.5
Country_157,1928,2026.9
Country_157,1929,1866.6
Country_157,1930,1932.4
Country_157,1931,1980.9
Country_157,1932,1961.8
Country_157,1933,1953.8
Country_157,1934,1965.6
Country_157,1935,1900.7
Country_157,1936,2006.9
Country_157,1937,1946.8
Country_157,1938,2008.4
Country_157,1939,1880.9
Country_157,1940,1884.4
Country_157,1941,1877.6
Country_157,1942,2036.5
Country_157,1943,1904.1
Country_157,1944,1949.9
Country_157,1945,2003.1
Country_157,1946,1983.2
Country_157,1947,1927.6
Country_157,1948,2067.2
Country_157,1949,2014.8
Country_157,1950,1956.4
Country_157,1951,1998.0
Country_157,1952,1972.5
Country_157,1953,1914.0
Country_157,1954,1952.5
Country_157,1955,1942.2
Country_157,1956,1972.4
Country_157,1957,1943.1
Country_157,1958,1940.6
Country_157,1959,2030.7
Country_157,1960,1975.9
Country_157,1961,1985.6
Country_157,1962,2010.6
Country_157,1963,1920.3
Country_157,1964,1911.1
Country_157,1965,1936.5
Country_157,1966,1942.4
Country_157,1967,1932.0
Country_157,1968,1966.9
Country_157,1969,1966.5
Country_157,1970,1961.2
Country_157,1971,1914.7
Country_157,1972,1947.6
Country_157,1973,1975.4
Country_157,1974,1907.3
Country_157,1975,1932.6
Country_157,1976,1944.1
Country_157,1977,1919.0
Country_157,1978,1920.3
Country_157,1979,1956.0
Country_157,1980,1959.3
Country_157,1981,1995.9
Country_157,1982,1998.2
Country_157,1983,2020.1
Country_157,1984,1962.0
Country_157,1985,1898.2
Country_157,1986,1998.5
Country_157,1987,2013.7
Country_157,1988,1948.8
Country_157,1989,1989.7
Country_157,1990,1944.8
Country_157,1991,1948.3
Country_157,1992,1892.9
Country_157,1993,1838.9
Country_157,1994,2027.7
Country_157,1995,1913.0
Country_157,1996,1952.8
Country_157,1997,1927.9
Country_157,1998,1950.0
Country_157,1999,1963.0
Country_157,2000,2015.9
Country_157,2001,1983.8
Country_157,2002,1916.0
Country_157,2003,1842.4
Country_157,2004,1893.4
Country_157,2005,1952.5
Country_157,2006,1973.0
Country_157,2007,1942.4
Country_157,2008,1950.5
Country_157,2009,2013.6
Country_157,2010,1979.0
Country_157,2011,1908.6
Country_157,2012,1932.7
Country_157,2013,2019.1
Country_157,2014,1986.5
Country_157,2015,1942.1
Country_157,2016,1923.3
Country_157,2017,1918.3
Country_157,2018,1976.1
Country_157,2019,1984.1
Country_157,2020,1981.0
Country_157,2021,1947.0
Country_157,2022,1896.4
Country_157,2023,1901.6
Country_158,1900,1513.5
Country_158,1901,1460.2
Country_158,1902,1449.9
Country_158,1903,1479.4
Country_158,1904,1559.5
Country_158,1905,1473.5
Country_158,1906,1502.2
Country_158,1907,1544.8
Country_158,1908,1536.1
Country_158,1909,1489.3
Country_158,1910,1467.3
Country_158,1911,1533.9
Country_158,1912,1586.6
Country_158,1913,1448.7
Country_158,1914,1536.2
Country_158,1915,1470.3
Country_158,1916,1497.0
Country_158,1917,1576.5
Country_158,1918,1454.2
Country_158,1919,1514.6
Country_158,1920,1504.7
Country_158,1921,1517.8
Country_158,1922,1511.6
Country_158,1923,1500.5
Country_158,1924,1432.9
Country_158,1925,1568.8
Country_158,1926,1420.1
Country_158,1927,1573.5
Country_158,1928,1489.8
Country_158,1929,1535.9
Country_158,1930,1497.8
Country_158,1931,1466.4
Country_158,1932,1486.5
Country_158,1933,1507.3
Country_158,1934,1526.7
Country_158,1935,1441.1
Country_158,1936,1441.7
Country_158,1937,1524.2
Country_158,1938,1554.3
Country_158,1939,1560.1
Country_158,1940,1457.3
Country_158,1941,1455.3
Country_158,1942,1519.5
Country_158,1943,1467.2
Country_158,1944,1488.6
Country_158,1945,1545.5
Country_158,1946,1464.2
Country_158,1947,1492.5
Country_158,1948,1505.4
Country_158,1949,1513.6
Country_158,1950,1513.2
Country_158,1951,1597.4
Country_158,1952,1537.7
Country_158,1953,1458.0
Country_158,1954,1552.8
Country_158,1955,1565.4
Country_158,1956,1467.2
Country_158,1957,1547.6
Country_158,1958,1567.3
Country_158,1959,1592.1
Country_158,1960,1464.6
Country_158,1961,1558.6
Country_158,1962,1500.0
Country_158,1963,1506.2
Country_158,1964,1488.0
Country_158,1965,1506.3
Country_158,1966,1524.2
Country_158,1967,1522.1
Country_158,1968,1554.2
Country_158,1969,1541.3
Country_158,1970,1543.9
Country_158,1971,1547.3
Country_158,1972,1479.6
Country_158,1973,1538.6
Country_158,1974,1449.5
Country_158,1975,1562.3
Country_158,1976,1525.3
Country_158,1977,1459.3
Country_158,1978,1441.5
Country_158,1979,1474.0
Country_158,1980,1522.5
Country_158,1981,1510.1
Country_158,1982,1466.2
Country_158,1983,1433.5
Country_158,1984,1536.1
Country_158,1985,1474.7
Country_158,1986,1483.0
Country_158,1987,1595.9
Country_158,1988,1520.6
Country_158,1989,1437.8
Country_158,1990,1476.4
Country_158,1991,1517.9
Country_158,1992,1500.5
Country_158,1993,1555.6
Country_158,1994,1510.9
Country_158,1995,1539.5
Country_158,1996,1497.5
Country_158,1997,1485.2
Country_158,1998,1513.3
Country_158,1999,1562.8
Country_158,2000,1477.5
Country_158,2001,1654.6
Country_158,2002,1517.6
Country_158,2003,1447.4
Country_158,2004,1522.4
Country_158,2005,1495.4
Country_158,2006,1390.8
Country_158,2007,1467.3
Country_158,2008,1557.4
Country_158,2009,1460.4
Country_158,2010,1512.8
Country_158,2011,1400.3
Country_158,2012,1488.3
Country_158,2013,1446.5
Country_158,2014,1552.3
Country_158,2015,1558.2
Country_158,2016,1519.0
Country_158,2017,1477.1
Country_158,2018,1578.7
Country_158,2019,1415.6
Country_158,2020,1553.5
Country_158,2021,1563.0
Country_158,2022,1520.9
Country_158,2023,1443.1
Country_159,1900,1274.1
Country_159,1901,1275.1
Country_159,1902,1262.2
Country_159,1903,1355.1
Country_159,1904,1370.9
Country_159,1905,1372.1
Country_159,1906,1371.0
Country_159,1907,1313.2
Country_159,1908,1348.3
Country_159,1909,1303.9
Country_159,1910,1350.6
Country_159,1911,1337.5
Country_159,1912,1271.6
Country_159,1913,1284.2
Country_159,1914,1282.9
Country_159,1915,1279.0
Country_159,1916,1318.8
Country_159,1917,1311.2
Country_159,1918,1280.3
Country_159,1919,1329.6
Country_159,1920,1315.3
Country_159,1921,1364.2
Country_159,1922,1344.1
Country_159,1923,1342.7
Country_159,1924,1275.0
Country_159,1925,1195.6
Country_159,1926,1298.2
Country_159,1927,1277.6
Country_159,1928,1297.0
Country_159,1929,1352.7
Country_159,1930,1304.5
Country_159,1931,1198.8
Country_159,1932,1281.6
Country_159,1933,1235.1
Country_159,1934,1301.0
Country_159,1935,1380.0
Country_159,1936,1274.4
Country_159,1937,1248.9
Country_159,1938,1328.0
Country_159,1939,1267.3
Country_159,1940,1276.1
Country_159,1941,1322.0
Country_159,1942,1334.6
Country_159,1943,1298.0
Country_159,1944,1288.4
Country_159,1945,1351.7
Country_159,1946,1345.1
Country_159,1947,1337.6
Country_159,1948,1308.5
Country_159,1949,1317.5
Country_159,1950,1278.0
Country_159,1951,1313.9
Country_159,1952,1236.9
Country_159,1953,1293.8
Country_159,1954,1281.6
Country_159,1955,1355.4
Country_159,1956,1244.6
Country_159,1957,1407.3
Country_159,1958,1285.4
Country_159,1959,1355.7
Country_159,1960,1346.9
Country_159,1961,1308.5
Country_159,1962,1330.3
Country_159,1963,1304.7
Country_159,1964,1244.0
Country_159,1965,1318.5
Country_159,1966,1217.4
Country_159,1967,1268.8
Country_159,1968,1349.3
Country_159,1969,1336.4
Country_159,1970,1291.4
Country_159,1971,1336.6
Country_159,1972,1305.6
Country_159,1973,1368.8
Country_159,1974,1246.9
Country_159,1975,1273.2
Country_159,1976,1241.3
Country_159,1977,1290.1
Country_159,1978,1308.6
Country_159,1979,1323.5
Country_159,1980,1243.5
Country_159,1981,1365.3
Country_159,1982,1287.1
Country_159,1983,1343.3
Country_159,1984,1393.0
Country_159,1985,1301.9
Country_159,1986,1370.8
Country_159,1987,1367.6
Country_159,1988,1263.2
Country_159,1989,1355.8
Country_159,1990,1298.8
Country_159,1991,1315.1
Country_159,1992,1343.1
Country_159,1993,1297.1
Country_159,1994,1302.8
Country_159,1995,1312.2
Country_159,1996,1241.9
Country_159,1997,1326.5
Country_159,1998,1261.9
Country_159,1999,1316.1
Country_159,2000,1310.0
Country_159,2001,1314.2
Country_159,2002,1294.2
Country_159,2003,1386.1
Country_159,2004,1267.2
Country_159,2005,1295.6
Country_159,2006,1333.2
Country_159,2007,1306.9
Country_159,2008,1263.7
Country_159,2009,1372.0
Country_159,2010,1329.5
Country_159,2011,1263.8
Country_159,2012,1308.1
Country_159,2013,1334.5
Country_159,2014,1247.9
Country_159,2015,1284.8
Country_159,2016,1271.3
Country_159,2017,1294.5
Country_159,2018,1330.1
Country_159,2019,1401.4
Country_159,2020,1290.2
Country_159,2021,1346.6
Country_159,2022,1364.9
Country_159,2023,1283.7
Country_160,1900,1630.5
Country_160,1901,1804.6
Country_160,1902,1653.8
Country_160,1903,1701.0
Country_160,1904,1595.0
Country_160,1905,1738.9
Country_160,1906,1600.6
Country_160,1907,1633.0
Country_160,1908,1709.2
Country_160,1909,1705.2
Country_160,1910,1759.5
Country_160,1911,1723.6
Country_160,1912,1754.3
Country_160,1913,1608.6
Country_160,1914,1720.2
Country_160,1915,1610.3
Country_160,1916,1625.3
Country_160,1917,1757.4
Country_160,1918,1730.6
Country_160,1919,1653.5
Country_160,1920,1689.3
Country_160,1921,1631.7
Country_160,1922,1662.2
Country_160,1923,1627.8
Country_160,1924,1636.0
Country_160,1925,1691.8
Country_160,1926,1702.5
Country_160,1927,1732.6
Country_160,1928,1661.1
Country_160,1929,1702.2
Country_160,1930,1675.4
Country_160,1931,1747.4
Country_160,1932,1685.4
Country_160,1933,1756.0
Country_160,1934,1684.6
Country_160,1935,1699.0
Country_160,1936,1762.8
Country_160,1937,1670.3
Country_160,1938,1760.4
Country_160,1939,1721.4
Country_160,1940,1629.7
Country_160,1941,1658.9
Country_160,1942,1629.8
Country_160,1943,1615.7
Country_160,1944,1629.4
Country_160,1945,1647.4
Country_160,1946,1726.4
Country_160,1947,1707.4
Country_160,1948,1688.2
Country_160,1949,1745.6
Country_160,1950,1716.1
Country_160,1951,1668.0
Country_160,1952,1699.6
Country_160,1953,1662.3
Country_160,1954,1786.2
Country_160,1955,1697.1
Country_160,1956,1676.8
Country_160,1957,1669.6
Country_160,1958,1609.5
Country_160,1959,1667.9
Country_160,1960,1647.6
Country_160,1961,1653.9
Country_160,1962,1721.5
Country_160,1963,1735.3
Country_160,1964,1745.1
Country_160,1965,1719.3
Country_160,1966,1584.2
Country_160,1967,1653.3
Country_160,1968,1808.2
Country_160,1969,1673.9
Country_160,1970,1671.5
Country_160,1971,1640.3
Country_160,1972,1699.1
Country_160,1973,1683.2
Country_160,1974,1676.4
Country_160,1975,1724.1
Country_160,1976,1699.9
Country_160,1977,1695.3
Country_160,1978,1683.4
Country_160,1979,1728.0
Country_160,1980,1729.6
Country_160,1981,1656.7
Country_160,1982,1701.7
Country_160,1983,1670.4
Country_160,1984,1622.6
Country_160,1985,1790.7
Country_160,1986,1711.7
Country_160,1987,1628.4
Country_160,1988,1633.5
Country_160,1989,1754.0
Country_160,1990,1608.4
Country_160,1991,1738.3
Country_160,1992,1689.1
Country_160,1993,1709.0
Country_160,1994,1594.6
Country_160,1995,1604.9
Country_160,1996,1707.4
Country_160,1997,1647.5
Country_160,1998,1739.1
Country_160,1999,1731.9
Country_160,2000,1699.9
Country_160,2001,1682.6
Country_160,2002,1652.7
Country_160,2003,1613.7
Country_160,2004,1693.1
Country_160,2005,1696.1
Country_160,2006,1597.6
Country_160,2007,1738.7
Country_160,2008,1656.7
Country_160,2009,1679.8
Country_160,2010,1666.7
Country_160,2011,1700.7
Country_160,2012,1726.4
Country_160,2013,1697.9
Country_160,2014,1700.5
Country_160,2015,1686.6
Country_160,2016,1736.7
Country_160,2017,1661.1
Country_160,2018,1662.8
Country_160,2019,1653.5
Country_160,2020,1634.3
Country_160,2021,1677.9
Country_160,2022,1724.2
Country_160,2023,1680.5
Country_161,1900,1280.9
Country_161,1901,1269.1
Country_161,1902,1306.1
Country_161,1903,1267.3
Country_161,1904,1281.0
Country_161,1905,1281.9
Country_161,1906,1406.6
Country_161,1907,1422.4
Country_161,1908,1415.2
Country_161,1909,1415.6
Country_161,1910,1396.9
Country_161,1911,1418.5
Country_161,1912,1269.4
Country_161,1913,1318.0
Country_161,1914,1393.1
Country_161,1915,1353.9
Country_161,1916,1391.1
Country_161,1917,1257.3
Country_161,1918,1310.9
Country_161,1919,1340.7
Country_161,1920,1316.8
Country_161,1921,1370.3
Country_161,1922,1317.4
Country_161,1923,1349.0
Country_161,1924,1397.6
Country_161,1925,1318.1
Country_161,1926,1431.9
Country_161,1927,1307.8
Country_161,1928,1314.3
Country_161,1929,1399.0
Country_161,1930,1372.6
Country_161,1931,1413.8
Country_161,1932,1293.4
Country_161,1933,1349.5
Country_161,1934,1448.0
Country_161,1935,1325.8
Country_161,1936,1305.2
Country_161,1937,1411.4
Country_161,1938,1260.1
Country_161,1939,1289.2
Country_161,1940,1378.3
Country_161,1941,1374.2
Country_161,1942,1344.0
Country_161,1943,1345.3
Country_161,1944,1366.0
Country_161,1945,1407.4
Country_161,1946,1252.1
Country_161,1947,1315.1
Country_161,1948,1414.4
Country_161,1949,1338.2
Country_161,1950,1363.8
Country_161,1951,1297.0
Country_161,1952,1300.8
Country_161,1953,1296.8
Country_161,1954,1348.8
Country_161,1955,1335.7
Country_161,1956,1351.0
Country_161,1957,1322.5
Country_161,1958,1329.4
Country_161,1959,1278.6
Country_161,1960,1348.7
Country_161,1961,1342.1
Country_161,1962,1309.6
Country_161,1963,1359.1
Country_161,1964,1276.8
Country_161,1965,1324.9
Country_161,1966,1251.5
Country_161,1967,1407.6
Country_161,1968,1354.3
Country_161,1969,1457.6
Country_161,1970,1402.4
Country_161,1971,1311.8
Country_161,1972,1314.6
Country_161,1973,1358.8
Country_161,1974,1436.7
Country_161,1975,1416.5
Country_161,1976,1267.0
Country_161,1977,1298.1
Country_161,1978,1316.8
Country_161,1979,1383.8
Country_161,1980,1354.2
Country_161,1981,1358.5
Country_161,1982,1385.0
Country_161,1983,1328.3
Country_161,1984,1321.4
Country_161,1985,1268.1
Country_161,1986,1399.2
Country_161,1987,1279.1
Country_161,1988,1451.8
Country_161,1989,1291.4
Country_161,1990,1284.7
Country_161,1991,1316.0
Country_161,1992,1398.6
Country_161,1993,1249.1
Country_161,1994,1372.6
Country_161,1995,1294.0
Country_161,1996,1370.8
Country_161,1997,1271.5
Country_161,1998,1235.8
Country_161,1999,1354.4
Country_161,2000,1324.9
Country_161,2001,1281.3
Country_161,2002,1341.0
Country_161,2003,1427.2
Country_161,2004,1356.3
Country_161,2005,1439.0
Country_161,2006,1343.8
Country_161,2007,1331.2
Country_161,2008,1296.5
Country_161,2009,1284.9
Country_161,2010,1273.8
Country_161,2011,1435.9
Country_161,2012,1392.5
Country_161,2013,1379.9
Country_161,2014,1436.5
Country_161,2015,1256.7
Country_161,2016,1305.3
Country_161,2017,1348.3
Country_161,2018,1338.3
Country_161,2019,1438.5
Country_161,2020,1347.3
Country_161,2021,1376.3
Country_161,2022,1346.0
Country_161,2023,1449.5
Country_162,1900,779.4
Country_162,1901,762.2
Country_162,1902,745.8
Country_162,1903,725.8
Country_162,1904,791.2
Country_162,1905,710.2
Country_162,1906,780.5
Country_162,1907,778.7
Country_162,1908,757.2
Country_162,1909,800.2
Country_162,1910,803.7
Country_162,1911,832.3
Country_162,1912,830.3
Country_162,1913,814.7
Country_162,1914,779.2
Country_162,1915,775.6
Country_162,1916,785.8
Country_162,1917,678.8
Country_162,1918,814.9
Country_162,1919,783.9
Country_162,1920,737.4
Country_162,1921,802.3
Country_162,1922,755.7
Country_162,1923,704.0
Country_162,1924,758.4
Country_162,1925,783.1
Country_162,1926,755.8
Country_162,1927,777.8
Country_162,1928,733.2
Country_162,1929,711.7
Country_162,1930,693.6
Country_162,1931,771.9
Country_162,1932,712.7
Country_162,1933,793.4
Country_162,1934,806.0
Country_162,1935,836.1
Country_162,1936,813.7
Country_162,1937,777.5
Country_162,1938,799.9
Country_162,1939,740.4
Country_162,1940,782.8
Country_162,1941,738.3
Country_162,1942,793.9
Country_162,1943,795.6
Country_162,1944,764.5
Country_162,1945,895.4
Country_162,1946,772.1
Country_162,1947,786.0
Country_162,1948,663.5
Country_162,1949,687.7
Country_162,1950,735.2
Country_162,1951,713.8
Country_162,1952,740.5
Country_162,1953,743.2
Country_162,1954,784.5
Country_162,1955,807.3
Country_162,1956,797.2
Country_162,1957,834.4
Country_162,1958,720.3
Country_162,1959,731.3
Country_162,1960,934.1
Country_162,1961,774.1
Country_162,1962,746.9
Country_162,1963,972.4
Country_162,1964,785.8
Country_162,1965,829.7
Country_162,1966,781.9
Country_162,1967,831.7
Country_162,1968,771.1
Country_162,1969,720.4
Country_162,1970,767.1
Country_162,1971,754.0
Country_162,1972,653.9
Country_162,1973,824.9
Country_162,1974,778.0
Country_162,1975,772.0
Country_162,1976,792.0
Country_162,1977,803.3
Country_162,1978,817.9
Country_162,1979,721.8
Country_162,1980,748.0
Country_162,1981,836.2
Country_162,1982,782.2
Country_162,1983,822.7
Country_162,1984,770.8
Country_162,1985,662.5
Country_162,1986,734.8
Country_162,1987,783.3
Country_162,1988,682.2
Country_162,1989,800.6
Country_162,1990,725.5
Country_162,1991,783.6
Country_162,1992,783.9
Country_162,1993,646.1
Country_162,1994,783.3
Country_162,1995,801.7
Country_162,1996,787.8
Country_162,1997,763.0
Country_162,1998,765.3
Country_162,1999,718.1
Country_162,2000,766.9
Country_162,2001,774.5
Country_162,2002,725.9
Country_162,2003,765.9
Country_162,2004,757.5
Country_162,2005,730.4
Country_162,2006,732.4
Country_162,2007,794.6
Country_162,2008,748.8
Country_162,2009,773.9
Country_162,2010,748.9
Country_162,2011,707.8
Country_162,2012,756.2
Country_162,2013,881.2
Country_162,2014,793.3
Country_162,2015,749.0
Country_162,2016,754.0
Country_162,2017,833.3
Country_162,2018,863.6
Country_162,2019,726.3
Country_162,2020,624.3
Country_162,2021,838.4
Country_162,2022,751.9
Country_162,2023,813.2
Country_163,1900,1101.2
Country_163,1901,1074.8
Country_163,1902,1128.4
Country_163,1903,1090.0
